1,lenet,keras_mxnet_lenet,64,1,0.9893,12,5.569332003593445,10773.284832236037
1,lenet,keras_mxnet_lenet,128,1,0.9881,12,4.566421866416931,13139.390480161514
1,lenet,keras_mxnet_lenet,256,1,0.9859,12,3.762406587600708,15947.239779383355
1,lenet,keras_mxnet_lenet,512,1,0.977299999809,12,3.352225422859192,17898.55765392549
1,lenet,keras_mxnet_lenet,1024,1,0.971999998379,12,3.114904284477234,19262.22911535455
1,lenet,keras_mxnet_lenet,2048,1,0.958700000572,12,3.076540946960449,19502.422049437893
1,lenet,keras_mxnet_lenet,4096,1,0.935599994659,12,3.028161644935608,19814.00170639697
1,lenet,keras_mxnet_lenet_optimized,64,1,0.9895,12,5.561059594154358,10789.310739102752
1,lenet,keras_mxnet_lenet_optimized,128,1,0.9902,12,4.576619505882263,13110.113244695754
1,lenet,keras_mxnet_lenet_optimized,256,1,0.9853,12,3.7619993686676025,15948.96599391253
1,lenet,keras_mxnet_lenet_optimized,512,1,0.978499999523,12,3.3807499408721924,17747.541536455883
1,lenet,keras_mxnet_lenet_optimized,1024,1,0.964000000858,12,3.12713086605072,19186.91688006473
1,lenet,keras_mxnet_lenet_optimized,2048,1,0.947699999237,12,3.0674573183059692,19560.17436393721
1,lenet,keras_mxnet_lenet_optimized,4096,1,0.916499995804,12,3.0113775730133057,19924.43609120778
1,lenet,keras_mxnet_lenet,64,4,0.9873,12,5.258297920227051,11410.536434080408
1,lenet,keras_mxnet_lenet,128,4,0.9876,12,2.699516177177429,22226.205016757867
1,lenet,keras_mxnet_lenet,256,4,0.9495,12,1.7466647624969482,34351.18248691688
1,lenet,keras_mxnet_lenet,512,4,0.969199999714,12,1.3023080825805664,46072.04762263935
1,lenet,keras_mxnet_lenet,1024,4,0.973199996567,12,1.1029914617538452,54397.51990880797
1,lenet,keras_mxnet_lenet,2048,4,0.948600003529,12,0.943806529045105,63572.35106299267
1,lenet,keras_mxnet_lenet,4096,4,0.912700003719,12,1.3126788139343262,45708.05848550994
1,lenet,keras_mxnet_lenet_optimized,64,4,0.9899,12,5.219395160675049,11495.584862411513
1,lenet,keras_mxnet_lenet_optimized,128,4,0.986,12,2.6854575872421265,22342.56101643294
1,lenet,keras_mxnet_lenet_optimized,256,4,0.982,12,1.7449589967727661,34384.762112443714
1,lenet,keras_mxnet_lenet_optimized,512,4,0.975999999332,12,1.3129220008850098,45699.59217650052
1,lenet,keras_mxnet_lenet_optimized,1024,4,0.957399999046,12,1.0990432500839233,54592.937989854705
1,lenet,keras_mxnet_lenet_optimized,2048,4,0.932499996758,12,0.9452526569366455,63475.092674636544
1,lenet,keras_mxnet_lenet_optimized,4096,4,0.911199993324,12,1.3139889240264893,45662.48535500626
1,lenet,keras_mxnet_lenet,64,8,0.991,12,7.22563111782074,8303.772919160047
1,lenet,keras_mxnet_lenet,128,8,0.9889,12,3.9757736921310425,15091.402239205316
1,lenet,keras_mxnet_lenet,256,8,0.9854,12,2.1688480377197266,27664.455488122865
1,lenet,keras_mxnet_lenet,512,8,0.975999999142,12,1.2249841690063477,48980.224820921
1,lenet,keras_mxnet_lenet,1024,8,0.978400002861,12,0.8054009675979614,74497.05477626232
1,lenet,keras_mxnet_lenet,2048,8,0.969499995518,12,0.7947095632553101,75499.28020776098
1,lenet,keras_mxnet_lenet,4096,8,0.945800000668,12,0.6301528215408325,95214.99856699782
1,lenet,keras_mxnet_lenet_optimized,64,8,0.9906,12,7.195716381072998,8338.294177049405
1,lenet,keras_mxnet_lenet_optimized,128,8,0.9896,12,3.937455654144287,15238.266858154517
1,lenet,keras_mxnet_lenet_optimized,256,8,0.9851,12,2.1681896448135376,27672.856082273167
1,lenet,keras_mxnet_lenet_optimized,512,8,0.983199999619,12,1.2619986534118652,47543.632346823455
1,lenet,keras_mxnet_lenet_optimized,1024,8,0.973200000763,12,0.80363929271698,74660.3613633043
1,lenet,keras_mxnet_lenet_optimized,2048,8,0.95989999876,12,0.8050094842910767,74533.28335980834
1,lenet,keras_mxnet_lenet_optimized,4096,8,0.933400000381,12,0.7097641229629517,84535.12661294643
